Drug1,Drug2,Increase Activity Interaction,Decrease Activity Interaction,Increase Effect Interaction,Decrease Effect Interaction,Increase Efficacy Interaction,Decrease Efficacy Interaction,Other Interaction
DB00391,DB13219,0,0,1,0,0,0,0
DB00391,DB04885,0,0,1,0,0,0,0
DB00391,DB06109,0,0,1,0,0,0,0
DB00391,DB00540,1,0,0,0,0,0,0
DB00391,DB12427,0,0,1,0,0,0,0
DB00391,DB01454,0,1,0,0,0,0,0
DB00391,DB00889,0,0,1,0,0,0,0
DB00391,DB09186,0,0,1,0,0,0,0
DB00391,DB06512,0,0,1,0,0,0,0
DB00391,DB13457,0,0,1,0,0,0,0
DB00391,DB00953,0,0,1,0,0,0,0
DB00391,DB09061,0,0,1,0,0,0,0
DB00391,DB09248,0,0,1,0,0,0,0
DB00391,DB08810,0,0,1,0,0,0,0
DB00391,DB08918,0,0,1,0,0,0,0
DB00391,DB09254,0,0,1,0,0,0,0
DB00391,DB01171,0,0,1,0,0,0,0
DB00391,DB01200,0,0,1,0,0,0,0
DB00391,DB06153,1,0,0,0,0,0,0
DB00391,DB01037,0,0,1,0,0,0,0
DB00391,DB09225,1,0,0,0,0,0,0
DB00391,DB09167,1,0,0,0,0,0,0
DB00391,DB06148,0,0,1,0,0,0,0
DB00391,DB00315,0,0,1,0,0,0,0
DB00391,DB12110,0,0,1,0,0,0,0
DB00391,DB00234,0,0,1,0,0,0,0
DB00391,DB12111,0,0,1,0,0,0,0
DB00391,DB12071,0,0,1,0,0,0,0
DB00391,DB05227,0,0,1,0,0,0,0
DB00391,DB09290,0,0,1,0,0,0,0
DB00391,DB05562,0,0,1,0,0,0,0
DB00391,DB01175,1,0,0,0,0,0,0
DB00391,DB08815,1,0,0,0,0,0,0
DB00391,DB13496,0,0,1,0,0,0,0
DB00391,DB12930,0,0,1,0,0,0,0
DB00391,DB00320,0,0,1,0,0,0,0
DB00391,DB09190,0,0,1,0,0,0,0
DB00391,DB00543,1,0,0,0,0,0,0
DB00391,DB12229,0,0,1,0,0,0,0
DB00391,DB04908,0,0,1,0,0,0,0
DB00391,DB06701,0,0,1,0,0,0,0
DB00391,DB00574,0,0,1,0,0,0,0
DB00391,DB00805,0,0,1,0,0,0,0
DB00391,DB13588,0,0,1,0,0,0,0
DB00391,DB12395,0,0,1,0,0,0,0
DB00391,DB00514,0,0,1,0,0,0,0
DB00391,DB01442,0,1,0,0,0,0,0
DB00391,DB01168,0,0,1,0,0,0,0
DB00391,DB01484,0,1,0,0,0,0,0
DB00391,DB01403,1,0,0,0,0,0,0
DB00391,DB01253,0,0,1,0,0,0,0
DB00391,DB00960,1,0,0,0,0,0,0
DB00391,DB00454,0,0,1,0,0,0,0
DB00391,DB09250,0,0,1,0,0,0,0
DB00391,DB01114,0,0,1,0,0,0,0
DB00391,DB04820,0,0,1,0,0,0,0
DB00391,DB12951,0,0,1,0,0,0,0
DB00391,DB04836,0,0,1,0,0,0,0
DB00579,DB00472,0,0,1,0,0,0,0
DB00579,DB01509,0,0,1,0,0,0,0
DB00579,DB04948,0,0,0,0,1,0,0
DB00579,DB06480,0,0,0,0,0,0,0
DB00579,DB00176,0,0,1,0,0,0,0
DB00579,DB05271,1,0,0,0,0,0,0
DB00579,DB09247,0,0,1,0,0,0,0
DB00579,DB01079,0,0,1,0,0,0,0
DB00579,DB04896,0,0,1,0,0,0,0
DB00579,DB09244,0,0,1,0,0,0,0
DB00579,DB00601,0,0,1,0,0,0,0
DB00579,DB09187,0,0,1,0,0,0,0
DB00579,DB09307,0,0,1,0,0,0,0
DB00579,DB00508,1,0,0,0,0,0,0
DB00579,DB01151,1,0,0,0,0,0,0
DB00579,DB13225,0,0,1,0,0,0,0
DB00579,DB00865,0,0,1,0,0,0,0
DB00579,DB00589,0,0,1,0,0,0,0
DB00579,DB13940,0,0,1,0,0,0,0
DB00579,DB13550,0,0,1,0,0,0,0
DB00579,DB00933,0,0,1,0,0,0,0
DB00579,DB09042,0,0,1,0,0,0,0
DB00579,DB00715,0,0,1,0,0,0,0
DB00579,DB06684,0,0,1,0,0,0,0
DB00579,DB06654,0,0,1,0,0,0,0
DB00579,DB01242,0,0,1,0,0,0,0
DB00579,DB08953,0,0,1,0,0,0,0
DB00579,DB00780,0,0,1,0,0,0,0
DB00579,DB13876,0,0,1,0,0,0,0
DB00579,DB00904,0,0,1,0,0,0,0
DB00579,DB12833,0,0,1,0,0,0,0
DB00579,DB00752,0,0,1,0,0,0,0
DB00579,DB13114,0,0,1,0,0,0,0
DB00579,DB13273,0,0,1,0,0,0,0
DB00579,DB01392,0,0,1,0,0,0,0
DB00579,DB00952,0,0,1,0,0,0,0
DB00579,DB11859,0,0,1,0,0,0,0
DB00579,DB00837,0,0,1,0,0,0,0
DB00579,DB08059,0,0,1,0,0,0,0
DB00579,DB01238,1,0,0,0,0,0,0
DB00579,DB12163,0,0,1,0,0,0,0
DB00579,DB13875,0,0,1,0,0,0,0
DB00579,DB01104,0,0,1,0,0,0,0
DB00579,DB01142,1,0,0,0,0,0,0
DB00579,DB09185,0,0,1,0,0,0,0
DB00579,DB05542,0,0,1,0,0,0,0
DB00579,DB00721,0,0,1,0,0,0,0
DB00579,DB11686,0,0,1,0,0,0,0
DB00579,DB05607,0,0,1,0,0,0,0
DB00579,DB01622,0,0,1,0,0,0,0
DB00579,DB08839,0,0,1,0,0,0,0
DB00579,DB00875,1,0,0,0,0,0,0
DB00579,DB11699,0,0,1,0,0,0,0
DB00579,DB11675,0,0,1,0,0,0,0
DB00579,DB06077,0,0,1,0,0,0,0
DB00579,DB05316,0,0,0,0,0,0,0
DB00579,DB08996,0,0,1,0,0,0,0
DB00579,DB01626,0,0,1,0,0,0,0
DB00579,DB01191,0,0,1,0,0,0,0
DB00579,DB06506,0,0,0,0,0,0,0
DB00579,DB00751,0,0,1,0,0,0,0
DB00579,DB08811,0,0,1,0,0,0,0
DB00579,DB04829,0,0,1,0,0,0,0
DB00579,DB13384,0,0,1,0,0,0,0
DB00579,DB04946,0,0,1,0,0,0,0
DB00579,DB00408,0,0,1,0,0,0,0
DB00579,DB06700,0,0,1,0,0,0,0
DB00579,DB13246,0,0,1,0,0,0,0
DB00579,DB14185,0,0,1,0,0,0,0
DB00579,DB00434,1,0,0,0,0,0,0
DB00579,DB11732,0,0,1,0,0,0,0
DB00579,DB00206,0,0,1,0,0,0,0
DB00579,DB06204,1,0,0,0,0,0,0
DB00579,DB09023,1,0,0,0,0,0,0
DB00579,DB01367,0,0,1,0,0,0,0
DB00579,DB14754,0,0,1,0,0,0,0
DB00579,DB01224,1,0,0,0,0,0,0
DB00579,DB00216,0,0,1,0,0,0,0
DB00579,DB01616,0,0,1,0,0,0,0
DB00579,DB00458,1,0,0,0,0,0,0
DB00579,DB06582,0,0,1,0,0,0,0
DB00579,DB01577,0,0,1,0,0,0,0
DB00579,DB01445,0,0,1,0,0,0,0
DB00579,DB04832,0,0,1,0,0,0,0
DB00579,DB12465,0,0,1,0,0,0,0
DB00579,DB00490,0,0,1,0,0,0,0
DB00579,DB13014,0,0,1,0,0,0,0
DB00579,DB00477,1,0,0,0,0,0,0
DB00579,DB00656,0,0,1,0,0,0,0
DB00579,DB01149,0,0,1,0,0,0,0
DB00579,DB13352,0,0,1,0,0,0,0
DB00579,DB09184,0,0,1,0,0,0,0
DB00579,DB01049,0,0,1,0,0,0,0
DB00579,DB00924,0,0,1,0,0,0,0
DB00579,DB00285,0,0,1,0,0,0,0
DB00579,DB06660,0,0,1,0,0,0,0
DB00579,DB00969,0,0,1,0,0,0,0
DB00579,DB00866,0,0,1,0,0,0,0
DB00579,DB01356,0,0,1,0,0,0,0
DB00579,DB01247,0,0,1,0,0,0,0
DB00579,DB06731,0,0,1,0,0,0,0
DB00579,DB00321,1,0,0,0,0,0,0
DB00579,DB08550,0,0,1,0,0,0,0
DB00579,DB04917,0,0,1,0,0,0,0
DB00579,DB00777,1,0,0,0,0,0,0
DB00579,DB06216,0,0,1,0,0,0,0
DB00579,DB04871,0,0,1,0,0,0,0
DB00579,DB00714,0,0,1,0,0,0,0
DB00579,DB00476,0,0,1,0,0,0,0
DB00579,DB00420,1,0,0,0,0,0,0
DB00579,DB09014,0,0,1,0,0,0,0
DB00579,DB01621,0,0,1,0,0,0,0
DB00579,DB01069,1,0,0,0,0,0,0
DB00579,DB14509,0,0,1,0,0,0,0
DB00579,DB04599,0,0,1,0,0,0,0
DB00579,DB09241,1,0,0,0,0,0,0
DB00579,DB09249,0,0,1,0,0,0,0
DB00579,DB01614,0,0,1,0,0,0,0
DB00579,DB00377,0,0,1,0,0,0,0
DB00579,DB01359,0,0,1,0,0,0,0
DB00579,DB13520,0,0,1,0,0,0,0
DB00579,DB00248,0,0,1,0,0,0,0
DB00579,DB01954,0,0,1,0,0,0,0
DB00579,DB09253,0,0,1,0,0,0,0
DB00579,DB00679,0,0,1,0,0,0,0
DB00579,DB00669,0,0,1,0,0,0,0
DB00579,DB04842,0,0,1,0,0,0,0
DB00579,DB09251,0,0,1,0,0,0,0
DB00579,DB01267,0,0,1,0,0,0,0
DB00579,DB00614,0,0,1,0,0,0,0
DB00579,DB12661,0,0,1,0,0,0,0
DB00579,DB14010,0,0,1,0,0,0,0
DB00579,DB00604,0,0,1,0,0,0,0
DB00579,DB13219,0,0,1,0,0,0,0
DB00579,DB04885,0,0,1,0,0,0,0
DB00579,DB06109,0,0,1,0,0,0,0
DB00579,DB00540,1,0,0,0,0,0,0
DB00579,DB12427,0,0,1,0,0,0,0
DB00579,DB01454,0,0,1,0,0,0,0
DB00579,DB00889,0,0,1,0,0,0,0
DB00579,DB09186,0,0,1,0,0,0,0
DB00579,DB06512,0,0,1,0,0,0,0
DB00579,DB13457,0,0,1,0,0,0,0
DB00579,DB00953,0,0,1,0,0,0,0
DB00579,DB09061,0,0,1,0,0,0,0
DB00579,DB09248,0,0,1,0,0,0,0
DB00579,DB08810,0,0,1,0,0,0,0
DB00579,DB08918,0,0,1,0,0,0,0
DB00579,DB09254,0,0,1,0,0,0,0
DB00579,DB01171,0,0,1,0,0,0,0
DB00579,DB01200,0,0,1,0,0,0,0
DB00579,DB06153,1,0,0,0,0,0,0
DB00579,DB01037,0,0,1,0,0,0,0
DB00579,DB09225,0,0,1,0,0,0,0
DB00579,DB09167,1,0,0,0,0,0,0
DB00579,DB06148,0,0,1,0,0,0,0
DB00579,DB00315,0,0,1,0,0,0,0
DB00579,DB12110,0,0,1,0,0,0,0
DB00579,DB00234,0,0,1,0,0,0,0
DB00579,DB12111,0,0,1,0,0,0,0
DB00579,DB12071,0,0,1,0,0,0,0
DB00579,DB05227,0,0,1,0,0,0,0
DB00579,DB09290,0,0,1,0,0,0,0
DB00579,DB05562,0,0,1,0,0,0,0
DB00579,DB01175,0,0,1,0,0,0,0
DB00579,DB08815,0,0,1,0,0,0,0
DB00579,DB13496,0,0,1,0,0,0,0
DB00579,DB12930,0,0,1,0,0,0,0
DB00579,DB00320,0,0,1,0,0,0,0
DB00579,DB09190,0,0,1,0,0,0,0
DB00579,DB00543,1,0,0,0,0,0,0
DB00579,DB12229,0,0,1,0,0,0,0
DB00579,DB04908,0,0,1,0,0,0,0
DB00579,DB06701,0,0,1,0,0,0,0
DB00579,DB00574,0,0,1,0,0,0,0
DB00579,DB00805,0,0,1,0,0,0,0
DB00579,DB13588,0,0,1,0,0,0,0
DB00579,DB12395,0,0,1,0,0,0,0
DB00579,DB00514,0,0,1,0,0,0,0
DB00579,DB01442,0,0,1,0,0,0,0
DB00579,DB01168,0,0,1,0,0,0,0
DB00579,DB01484,0,0,1,0,0,0,0
DB00579,DB01403,1,0,0,0,0,0,0
DB00579,DB01253,0,0,1,0,0,0,0
DB00579,DB00960,0,0,1,0,0,0,0
DB00579,DB00454,0,0,1,0,0,0,0
DB00579,DB09250,0,0,1,0,0,0,0
DB00579,DB01114,0,0,1,0,0,0,0
DB00579,DB04820,0,0,1,0,0,0,0
DB00579,DB12951,0,0,1,0,0,0,0
DB00579,DB04836,0,0,1,0,0,0,0
DB00472,DB01509,0,0,1,0,0,0,0
DB00472,DB04948,0,0,0,0,1,0,0
DB00472,DB06480,0,0,0,0,0,1,0
DB00472,DB00176,0,0,0,0,0,0,1
DB00472,DB05271,0,0,0,0,0,0,1
DB00472,DB09247,1,0,0,0,0,0,0
DB00472,DB01079,0,0,0,0,0,0,1
DB00472,DB04896,0,0,1,0,0,0,0
DB00472,DB09244,0,0,1,0,0,0,0
DB00472,DB00601,0,0,1,0,0,0,0
DB00472,DB09187,1,0,0,0,0,0,0
DB00472,DB09307,0,0,0,0,0,0,1
DB00472,DB00508,1,0,0,0,0,0,0
DB00472,DB01151,0,0,0,0,0,0,1
DB00472,DB13225,0,0,0,0,0,0,1
DB00472,DB00865,0,0,1,0,0,0,0
DB00472,DB00589,0,0,0,0,0,0,1
DB00472,DB13940,0,0,1,0,0,0,0
DB00472,DB13550,0,0,1,0,0,0,0
DB00472,DB00933,0,0,0,0,0,0,1
DB00472,DB09042,0,0,1,0,0,0,0
DB00472,DB00715,0,0,0,0,0,0,1
DB00472,DB06684,0,0,0,0,0,0,1
DB00472,DB06654,0,0,1,0,0,0,0
DB00472,DB01242,0,0,0,0,0,0,1
DB00472,DB08953,0,0,1,0,0,0,0
DB00472,DB00780,0,0,1,0,0,0,0
DB00472,DB13876,0,0,1,0,0,0,0
DB00472,DB00904,0,0,0,0,0,0,1
DB00472,DB12833,0,0,1,0,0,0,0
DB00472,DB00752,0,0,1,0,0,0,0
DB00472,DB13114,0,0,0,0,0,0,1
DB00472,DB13273,1,0,0,0,0,0,0
DB00472,DB01392,0,0,0,0,0,0,1
DB00472,DB00952,0,0,1,0,0,0,0
DB00472,DB11859,1,0,0,0,0,0,0
DB00472,DB00837,1,0,0,0,0,0,0
DB00472,DB08059,1,0,0,0,0,0,0
DB00472,DB01238,0,0,0,0,0,0,1
DB00472,DB12163,1,0,0,0,0,0,0
DB00472,DB13875,0,0,1,0,0,0,0
DB00472,DB01104,0,0,0,0,0,0,1
DB00472,DB01142,0,0,0,0,0,0,1
DB00472,DB09185,1,0,0,0,0,0,0
DB00472,DB05542,1,0,0,0,0,0,0
DB00472,DB00721,0,0,1,0,0,0,0
DB00472,DB11686,1,0,0,0,0,0,0
DB00472,DB05607,1,0,0,0,0,0,0
DB00472,DB01622,1,0,0,0,0,0,0
DB00472,DB08839,0,0,1,0,0,0,0
DB00472,DB00875,0,0,1,0,0,0,0
DB00472,DB11699,1,0,0,0,0,0,0
DB00472,DB11675,0,0,1,0,0,0,0
DB00472,DB06077,1,0,0,0,0,0,0
DB00472,DB05316,0,0,0,0,0,0,1
DB00472,DB08996,0,0,0,0,0,0,1
DB00472,DB01626,0,0,1,0,0,0,0
DB00472,DB01191,0,0,0,0,0,0,1
DB00472,DB06506,0,0,0,0,0,0,1
DB00472,DB00751,0,0,0,0,0,0,1
DB00472,DB08811,1,0,0,0,0,0,0
DB00472,DB04829,0,0,0,0,0,0,1
DB00472,DB13384,0,0,0,0,0,0,1
DB00472,DB04946,0,0,0,0,0,0,1
DB00472,DB00408,0,0,1,0,0,0,0
DB00472,DB06700,0,0,1,0,0,0,0
DB00472,DB13246,0,0,0,0,0,0,1
DB00472,DB14185,0,0,0,0,0,0,1
DB00472,DB00434,1,0,0,0,0,0,0
DB00472,DB11732,0,0,1,0,0,0,0
DB00472,DB00206,1,0,0,0,0,0,0
DB00472,DB06204,1,0,0,0,0,0,0
DB00472,DB09023,1,0,0,0,0,0,0
DB00472,DB01367,0,0,1,0,0,0,0
DB00472,DB14754,1,0,0,0,0,0,0
DB00472,DB01224,0,0,0,0,0,0,1
DB00472,DB00216,0,0,0,0,0,0,1
DB00472,DB01616,1,0,0,0,0,0,0
DB00472,DB00458,0,0,0,0,0,0,1
DB00472,DB06582,1,0,0,0,0,0,0
DB00472,DB01577,0,0,0,0,0,0,1
DB00472,DB01445,1,0,0,0,0,0,0
DB00472,DB04832,0,0,1,0,0,0,0
DB00472,DB12465,0,0,1,0,0,0,0
DB00472,DB00490,0,0,0,0,0,0,1
DB00472,DB13014,1,0,0,0,0,0,0
DB00472,DB00477,0,0,0,0,0,0,1
DB00472,DB00656,0,0,1,0,0,0,0
DB00472,DB01149,0,0,0,0,0,0,1
DB00472,DB13352,1,0,0,0,0,0,0
DB00472,DB09184,1,0,0,0,0,0,0
DB00472,DB01049,0,0,1,0,0,0,0
DB00472,DB00924,0,0,1,0,0,0,0
DB00472,DB00285,0,0,0,0,0,0,1
DB00472,DB06660,1,0,0,0,0,0,0
DB00472,DB00969,1,0,0,0,0,0,0
DB00472,DB00866,0,0,0,0,0,0,1
DB00472,DB01356,0,0,1,0,0,0,0
DB00472,DB01247,0,0,1,0,0,0,0
DB00472,DB06731,1,0,0,0,0,0,0
DB00472,DB00321,0,0,0,0,0,0,1
DB00472,DB08550,0,0,1,0,0,0,0
DB00472,DB04917,1,0,0,0,0,0,0
DB00472,DB00777,1,0,0,0,0,0,0
DB00472,DB06216,0,0,1,0,0,0,0
DB00472,DB04871,0,0,0,0,0,0,1
DB00472,DB00714,0,0,1,0,0,0,0
DB00472,DB00476,0,0,0,0,0,0,1
DB00472,DB00420,0,0,0,0,0,0,1
DB00472,DB09014,1,0,0,0,0,0,0
DB00472,DB01621,0,0,0,0,0,0,1
DB00472,DB01069,0,0,0,0,0,0,1
DB00472,DB14509,0,0,0,0,0,0,1
DB00472,DB04599,1,0,0,0,0,0,0
DB00472,DB09241,1,0,0,0,0,0,0
DB00472,DB09249,0,0,1,0,0,0,0
DB00472,DB01614,1,0,0,0,0,0,0
DB00472,DB00377,0,0,0,0,0,0,1
DB00472,DB01359,0,0,0,0,0,0,1
DB00472,DB13520,1,0,0,0,0,0,0
DB00472,DB00248,0,0,1,0,0,0,0
DB00472,DB01954,1,0,0,0,0,0,0
DB00472,DB09253,0,0,1,0,0,0,0
DB00472,DB00679,0,0,1,0,0,0,0
DB00472,DB00669,0,0,1,0,0,0,0
DB00472,DB04842,0,0,1,0,0,0,0
DB00472,DB09251,0,0,1,0,0,0,0
DB00472,DB01267,0,0,0,0,0,0,1
DB00472,DB00614,0,0,1,0,0,0,0
DB00472,DB12661,1,0,0,0,0,0,0
DB00472,DB14010,0,0,0,0,0,0,1
DB00472,DB00604,0,0,1,0,0,0,0
DB00472,DB13219,1,0,0,0,0,0,0
DB00472,DB04885,1,0,0,0,0,0,0
DB00472,DB06109,0,0,1,0,0,0,0
DB00472,DB00540,0,0,0,0,0,0,1
DB00472,DB12427,1,0,0,0,0,0,0
DB00472,DB01454,0,0,0,0,0,0,1
DB00472,DB00889,0,0,1,0,0,0,0
DB00472,DB09186,1,0,0,0,0,0,0
DB00472,DB06512,1,0,0,0,0,0,0
DB00472,DB13457,1,0,0,0,0,0,0
DB00472,DB00953,0,0,1,0,0,0,0
DB00472,DB09061,0,0,1,0,0,0,0
DB00472,DB09248,0,0,1,0,0,0,0
DB00472,DB08810,0,0,1,0,0,0,0
DB00472,DB08918,0,0,0,0,0,0,1
DB00472,DB09254,0,0,1,0,0,0,0
DB00472,DB01171,0,0,1,0,0,0,0
DB00472,DB01200,1,0,0,0,0,0,0
DB00472,DB06153,0,0,1,0,0,0,0
DB00472,DB01037,0,0,1,0,0,0,0
DB00472,DB09225,0,0,1,0,0,0,0
DB00472,DB09167,0,0,0,0,0,0,1
DB00472,DB06148,0,0,0,0,0,0,1
DB00472,DB00315,0,0,1,0,0,0,0
DB00472,DB12110,0,0,1,0,0,0,0
DB00472,DB00234,1,0,0,0,0,0,0
DB00472,DB12111,0,0,1,0,0,0,0
DB00472,DB12071,0,0,1,0,0,0,0
DB00472,DB05227,1,0,0,0,0,0,0
DB00472,DB09290,1,0,0,0,0,0,0
DB00472,DB05562,1,0,0,0,0,0,0
DB00472,DB01175,0,0,1,0,0,0,0
DB00472,DB08815,0,0,1,0,0,0,0
DB00472,DB13496,0,0,0,0,0,0,1
DB00472,DB12930,0,0,0,0,0,0,1
DB00472,DB00320,0,0,1,0,0,0,0
DB00472,DB09190,1,0,0,0,0,0,0
DB00472,DB00543,0,0,0,0,0,0,1
DB00472,DB12229,1,0,0,0,0,0,0
DB00472,DB04908,0,0,1,0,0,0,0
DB00472,DB06701,0,0,1,0,0,0,0
DB00472,DB00574,0,0,0,0,0,0,1
DB00472,DB00805,0,0,1,0,0,0,0
DB00472,DB13588,1,0,0,0,0,0,0
DB00472,DB12395,1,0,0,0,0,0,0
DB00472,DB00514,0,0,0,0,0,0,1
DB00472,DB01442,0,0,1,0,0,0,0
DB00472,DB01168,0,0,1,0,0,0,0
DB00472,DB01484,0,0,1,0,0,0,0
DB00472,DB01403,0,0,0,0,0,0,1
DB00472,DB01253,0,0,1,0,0,0,0
DB00472,DB00960,0,0,0,0,0,0,1
DB00472,DB00454,0,0,1,0,0,0,0
DB00472,DB09250,0,0,1,0,0,0,0
DB00472,DB01114,0,0,0,0,0,0,1
DB00472,DB04820,0,0,1,0,0,0,0
DB00472,DB12951,1,0,0,0,0,0,0
DB00472,DB04836,0,0,0,0,0,0,1
DB01509,DB04948,0,0,0,0,1,0,0
DB01509,DB06480,0,0,0,0,0,0,0
DB01509,DB00176,0,0,1,0,0,0,0
DB01509,DB05271,1,0,0,0,0,0,0
DB01509,DB09247,0,0,1,0,0,0,0
DB01509,DB01079,0,0,1,0,0,0,0
DB01509,DB04896,0,0,1,0,0,0,0
DB01509,DB09244,1,0,0,0,0,0,0
DB01509,DB00601,0,0,1,0,0,0,0
DB01509,DB09187,0,0,1,0,0,0,0
DB01509,DB09307,0,0,0,0,1,0,0
DB01509,DB00508,1,0,0,0,0,0,0
DB01509,DB01151,0,1,0,0,0,0,0
DB01509,DB13225,0,0,0,0,1,0,0
DB01509,DB00865,0,0,1,0,0,0,0
DB01509,DB00589,0,0,1,0,0,0,0
DB01509,DB13940,0,0,1,0,0,0,0
DB01509,DB13550,0,0,1,0,0,0,0
DB01509,DB00933,0,0,1,0,0,0,0
DB01509,DB09042,1,0,0,0,0,0,0
DB01509,DB00715,0,0,1,0,0,0,0
DB01509,DB06684,0,0,1,0,0,0,0
DB01509,DB06654,1,0,0,0,0,0,0
DB01509,DB01242,0,0,0,0,1,0,0
DB01509,DB08953,0,0,1,0,0,0,0
DB01509,DB00780,1,0,0,0,0,0,0
DB01509,DB13876,1,0,0,0,0,0,0
DB01509,DB00904,0,0,1,0,0,0,0
DB01509,DB12833,0,0,1,0,0,0,0
DB01509,DB00752,1,0,0,0,0,0,0
DB01509,DB13114,0,0,0,0,1,0,0
DB01509,DB13273,0,0,1,0,0,0,0
DB01509,DB01392,0,0,0,0,0,1,0
DB01509,DB00952,0,0,1,0,0,0,0
DB01509,DB11859,0,0,1,0,0,0,0
DB01509,DB00837,0,0,1,0,0,0,0
DB01509,DB08059,0,0,1,0,0,0,0
DB01509,DB01238,0,1,0,0,0,0,0
DB01509,DB12163,0,0,1,0,0,0,0
DB01509,DB13875,1,0,0,0,0,0,0
DB01509,DB01104,0,0,1,0,0,0,0
DB01509,DB01142,0,1,0,0,0,0,0
DB01509,DB09185,0,0,1,0,0,0,0
DB01509,DB05542,0,0,1,0,0,0,0
DB01509,DB00721,1,0,0,0,0,0,0
DB01509,DB11686,0,0,1,0,0,0,0
DB01509,DB05607,0,0,1,0,0,0,0
DB01509,DB01622,0,0,0,0,0,1,0
DB01509,DB08839,0,0,1,0,0,0,0
DB01509,DB00875,0,0,0,0,0,1,0
DB01509,DB11699,0,0,1,0,0,0,0
DB01509,DB11675,0,0,1,0,0,0,0
DB01509,DB06077,0,0,1,0,0,0,0
DB01509,DB05316,0,0,0,0,0,0,0
DB01509,DB08996,0,0,0,0,1,0,0
DB01509,DB01626,1,0,0,0,0,0,0
DB01509,DB01191,0,0,1,0,0,0,0
DB01509,DB06506,0,0,0,0,0,0,0
DB01509,DB00751,0,1,0,0,0,0,0
DB01509,DB08811,0,0,1,0,0,0,0
DB01509,DB04829,0,0,1,0,0,0,0
DB01509,DB13384,0,0,0,0,1,0,0
DB01509,DB04946,0,1,0,0,0,0,0
DB01509,DB00408,0,0,1,0,0,0,0
DB01509,DB06700,0,0,1,0,0,0,0
DB01509,DB13246,0,0,0,0,1,0,0
DB01509,DB14185,0,1,0,0,0,0,0
DB01509,DB00434,0,1,0,0,0,0,0
DB01509,DB11732,0,0,1,0,0,0,0
DB01509,DB00206,0,0,0,0,0,0,1
DB01509,DB06204,1,0,0,0,0,0,0
DB01509,DB09023,1,0,0,0,0,0,0
DB01509,DB01367,1,0,0,0,0,0,0
DB01509,DB14754,0,0,1,0,0,0,0
DB01509,DB01224,0,1,0,0,0,0,0
DB01509,DB00216,0,0,1,0,0,0,0
DB01509,DB01616,0,0,1,0,0,0,0
DB01509,DB00458,0,1,0,0,0,0,0
DB01509,DB06582,0,0,1,0,0,0,0
DB01509,DB01577,0,0,1,0,0,0,0
DB01509,DB01445,0,0,1,0,0,0,0
DB01509,DB04832,0,0,1,0,0,0,0
DB01509,DB12465,0,0,1,0,0,0,0
DB01509,DB00490,0,0,1,0,0,0,0
DB01509,DB13014,0,0,1,0,0,0,0
DB01509,DB00477,0,0,0,0,0,1,0
DB01509,DB00656,0,0,1,0,0,0,0
DB01509,DB01149,0,0,0,0,0,1,0
DB01509,DB13352,0,0,1,0,0,0,0
DB01509,DB09184,0,0,1,0,0,0,0
DB01509,DB01049,0,0,0,0,0,1,0
DB01509,DB00924,0,0,1,0,0,0,0
DB01509,DB00285,0,0,1,0,0,0,0
DB01509,DB06660,0,0,1,0,0,0,0
DB01509,DB00969,0,0,1,0,0,0,0
DB01509,DB00866,0,0,0,0,0,1,0
DB01509,DB01356,0,0,1,0,0,0,0
DB01509,DB01247,1,0,0,0,0,0,0
DB01509,DB06731,0,0,1,0,0,0,0
DB01509,DB00321,0,1,0,0,0,0,0
DB01509,DB08550,1,0,0,0,0,0,0
DB01509,DB04917,0,0,1,0,0,0,0
DB01509,DB00777,0,1,0,0,0,0,0
DB01509,DB06216,0,1,0,0,0,0,0
DB01509,DB04871,0,0,1,0,0,0,0
DB01509,DB00714,0,0,1,0,0,0,0
DB01509,DB00476,0,0,1,0,0,0,0
DB01509,DB00420,0,1,0,0,0,0,0
DB01509,DB09014,0,0,1,0,0,0,0
DB01509,DB01621,0,0,1,0,0,0,0
DB01509,DB01069,0,1,0,0,0,0,0
DB01509,DB14509,0,0,0,0,0,1,0
DB01509,DB04599,0,0,1,0,0,0,0
DB01509,DB09241,1,0,0,0,0,0,0
DB01509,DB09249,1,0,0,0,0,0,0
DB01509,DB01614,0,0,0,0,0,1,0
DB01509,DB00377,0,0,1,0,0,0,0
DB01509,DB01359,0,0,0,0,0,1,0
DB01509,DB13520,0,0,1,0,0,0,0
DB01509,DB00248,0,0,1,0,0,0,0
DB01509,DB01954,0,0,1,0,0,0,0
DB01509,DB09253,1,0,0,0,0,0,0
DB01509,DB00679,0,0,0,0,0,1,0
DB01509,DB00669,0,0,1,0,0,0,0
DB01509,DB04842,0,0,1,0,0,0,0
DB01509,DB09251,1,0,0,0,0,0,0
DB01509,DB01267,0,0,0,0,0,1,0
DB01509,DB00614,1,0,0,0,0,0,0
DB01509,DB12661,0,0,0,0,0,1,0
DB01509,DB14010,0,0,1,0,0,0,0
DB01509,DB00604,0,0,1,0,0,0,0
DB01509,DB13219,0,0,1,0,0,0,0
DB01509,DB04885,0,0,1,0,0,0,0
DB01509,DB06109,0,0,1,0,0,0,0
DB01509,DB00540,0,1,0,0,0,0,0
DB01509,DB12427,0,0,1,0,0,0,0
DB01509,DB01454,0,0,1,0,0,0,0
DB01509,DB00889,0,0,1,0,0,0,0
DB01509,DB09186,0,0,1,0,0,0,0
DB01509,DB06512,0,0,1,0,0,0,0
